execution_tier,is_today_action,action_rank,action_type,priority,priority_score,Campaign Name,Ad Group Name,diagnosis_object,diagnosis_level,Spend,Sales,Orders,ACOS,Clicks,data_sufficiency,confidence,operation_risk,estimated_savings,estimated_opportunity,spend_share,materiality_level,priority_reason,downgrade_reason,recommendation_reason
P3,False,9999,继续观察,低,0,SP_基础套装_引流_关键词_手动_大词_广泛,大词,cutting boards for kitchen non toxic,搜索词,1.0,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.0001174682307170026,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $1.00，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_基础套装_转化_关键词_手动_出单词_词组,SP_基础套装_转化_关键词_手动_出单词_词组,epicurean cutting boards xl,搜索词,1.0,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.0001174682307170026,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $1.00，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_基础套装_转化_关键词_手动_出单词_词组,SP_基础套装_转化_关键词_手动_出单词_词组,hasegawa rubber cutting board,搜索词,1.0,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.0001174682307170026,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $1.00，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_costco木_引流_自动_自动_宽泛匹配-仅降,木色 自动,healthy cutting boards for kitchen,搜索词,1.0,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.0001174682307170026,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $1.00，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_基础套装_引流_关键词_手动_大词_广泛,大词,japanese rubber cutting board,搜索词,1.0,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.0001174682307170026,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $1.00，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_新凹槽款_转化_关键词_手动_出单词_广泛,SP_新凹槽款_转化_关键词_手动_出单词_广泛,large bamboo cutting board,搜索词,1.0,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.0001174682307170026,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $1.00，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_基础套装_转化_关键词_手动_出单词_词组,SP_基础套装_转化_关键词_手动_出单词_词组,non slip bamboo cutting board,搜索词,1.0,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.0001174682307170026,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $1.00，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_基础套装_转化_关键词_手动_核心词-精准,Ad group - 2026-02-20 00:26:52.335,tpu cutting board,搜索词,1.0,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.0001174682307170026,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $1.00，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_基础款_转化_自动product+ASINTarget2-updown,Ad group - 2026-02-12 15:48:18.643,wood cutting board,搜索词,1.0,71.74,1.0,0.013939224979091164,1.0,不足,低,中,0.0,0.0,0.0001174682307170026,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察,点击 1 次、花费 $1.00，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_costco_转化_自动_自动_紧密匹配-仅降,SP_costco_转化_自动_自动_紧密匹配-仅降,wood fiber cutting board,搜索词,1.0,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.0001174682307170026,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $1.00，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_基础套装_引流_关键词_手动_大词_词组,广告组 - 2025-07-18 18:15:13.946,wooden cutting board for blackstone,搜索词,1.0,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.0001174682307170026,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $1.00，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,新凹+三件套-auto079,Ad group - 2026-01-27 07:38:32.989,b00063qbky,搜索词,0.99,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.00011629354840983258,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.99，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,三件套-auto-sbu909+coplm909-DO-nAYB,广告组 - 2026-03-16 19:21:50.493,b002xtbzk0,搜索词,0.99,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.00011629354840983258,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.99，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,三件套-auto-sbu909+coplm909-DO-nAYB,广告组 - 2026-03-16 19:21:50.493,b0b34bw73v,搜索词,0.99,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.00011629354840983258,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.99，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,三件套-auto-sbu909+coplm909-DO-nAYB,广告组 - 2026-03-16 19:21:50.493,b0bmmbnzzl,搜索词,0.99,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.00011629354840983258,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.99，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,三件套-auto-sbu909+coplm909-DO-nAYB,广告组 - 2026-03-16 19:21:50.493,b0fxf3vctn,搜索词,0.99,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.00011629354840983258,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.99，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_基础套装_引流_关键词_手动_大词_词组,广告组 - 2025-07-18 18:15:13.946,cutting board,搜索词,0.99,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.00011629354840983258,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.99，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_基础款_引流_自动_自动_同类-提降,Ad group - 2026-02-19 21:37:20.376,cutting board non plastic,搜索词,0.99,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.00011629354840983258,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.99，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_基础款_转化_自动product+ASINTarget2-updown,Ad group - 2026-02-12 15:48:18.643,cutting board wood,搜索词,0.99,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.00011629354840983258,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.99，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,三件套-auto-sbu909+coplm909-DO-nAYB,广告组 - 2026-03-16 19:21:50.493,cutting tool kitchen,搜索词,0.99,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.00011629354840983258,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.99，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_新凹槽款_转化_关键词_手动_出单词_广泛,SP_新凹槽款_转化_关键词_手动_出单词_广泛,epicurean cutting boards non slip,搜索词,0.99,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.00011629354840983258,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.99，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_costco黑_转化_自动_自动_紧密匹配-提降,黑色 自动,goodcook bamboo cutting board,搜索词,0.99,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.00011629354840983258,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.99，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_基础套装_引流_关键词_手动_大词_词组,广告组 - 2025-07-18 18:15:13.946,hdpe cutting boards,搜索词,0.99,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.00011629354840983258,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.99，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_新凹槽款_引流_关键词_手动_cutting board_提降,广告组 - 2025-09-16 09:30:03.389,natural non plastic cutting board,搜索词,0.99,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.00011629354840983258,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.99，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,三件套-auto-sbu909+coplm909-DO-nAYB,广告组 - 2026-03-16 19:21:50.493,plastic cutting boards,搜索词,0.99,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.00011629354840983258,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.99，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_基础款_转化_自动_自动_紧密匹配-仅降,基础款_SPAT_ALL_No,wood dishwasher safe cutting board,搜索词,0.99,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.00011629354840983258,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.99，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_costco木_引流_自动_自动_宽泛匹配-仅降,木色 自动,wood fibre cutting board,搜索词,0.99,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.00011629354840983258,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.99，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_基础款_引流_自动_自动_同类-提降,Ad group - 2026-02-19 21:37:20.376,b09chcykvv,搜索词,0.98,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.00011511886610266255,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.98，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_基础款_转化_自动product+ASINTarget2-updown,Ad group - 2026-02-12 15:48:18.643,b0f94frtd2,搜索词,0.98,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.00011511886610266255,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.98，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,新凹+三件套-auto079,Ad group - 2026-01-27 07:38:32.989,b0fvm5wck8,搜索词,0.98,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.00011511886610266255,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.98，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_基础款_转化_自动_自动_紧密匹配-仅降,基础款_SPAT_ALL_No,black chopping board,搜索词,0.98,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.00011511886610266255,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.98，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_基础套装_转化_关键词_手动_核心词-词组,广告组 - 2026-01-23 10:20:05.155,composite cutting board set,搜索词,0.98,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.00011511886610266255,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.98，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_基础套装_转化_自动_自动_紧密匹配,自动,cutting board dishwasher safe wood,搜索词,0.98,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.00011511886610266255,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.98，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_基础套装_转化_关键词_手动_出单词_词组,SP_基础套装_转化_关键词_手动_出单词_词组,epicurean chopping board,搜索词,0.98,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.00011511886610266255,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.98，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_新凹槽款_转化_商品_手动_出单ASIN,SP_新凹槽款_转化_商品_手动_出单ASIN,plastic cutting boards for kitchen,搜索词,0.98,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.00011511886610266255,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.98，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_costco木_引流_自动_自动_宽泛匹配-仅降,木色 自动,plastic free cutting board,搜索词,0.98,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.00011511886610266255,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.98，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_基础款_转化_关键词_手动_出单词_词组,SP_基础款_转化_关键词_手动_出单词_词组,small counter top decorative 10 x 11 chopping board wood,搜索词,0.98,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.00011511886610266255,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.98，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_基础款_转化_关键词_手动_出单词_词组,SP_基础款_转化_关键词_手动_出单词_词组,small cutting boards for cutting onions kitchen,搜索词,0.98,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.00011511886610266255,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.98，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,三件套-auto-sbu909+coplm909-DO-nAYB,广告组 - 2026-03-16 19:21:50.493,wooden kitchen utensils,搜索词,0.98,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.00011511886610266255,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.98，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_基础款_转化_自动product+ASINTarget2-updown,Ad group - 2026-02-12 15:48:18.643,b0f2h8hx9y,搜索词,0.97,0.0,0.0,inf,2.0,不足,低,中,0.0,0.0,0.00011394418379549253,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 2 次、花费 $0.97，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_基础套装_转化_自动_自动_紧密匹配,自动,antibacterial chopping board,搜索词,0.97,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.00011394418379549253,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.97，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_基础款_转化_自动_自动_紧密匹配-仅降,基础款_SPAT_ALL_No,bestcook wood fiber cutting board black,搜索词,0.97,27.99,1.0,0.03465523401214719,1.0,不足,低,中,0.0,0.0,0.00011394418379549253,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察,点击 1 次、花费 $0.97，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_基础套装_转化_自动_自动_紧密匹配,自动,kitchen utensil set,搜索词,0.97,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.00011394418379549253,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.97，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_基础套装_引流_商品_手动_所在类目,Ad Group - 2026-02-04 09:48:58.858,rubber cutting board,搜索词,0.97,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.00011394418379549253,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.97，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_costco_转化_关键词_手动_出单词_词组,SP_costco_转化_关键词_手动_出单词_词组,wood fiber cutting board dishwasher safe,搜索词,0.97,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.00011394418379549253,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.97，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_基础款_引流_自动_自动_同类-提降,Ad group - 2026-02-19 21:37:20.376,wooden cutting board amazon,搜索词,0.97,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.00011394418379549253,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.97，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_基础款_转化_关键词_手动_出单词_广泛,SP_基础款_转化_关键词_手动_出单词_广泛,cutting board dishwasher safe,Targeting,0.96,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.0001127695014883225,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.96，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_新凹槽款_转化_关键词_手动_出单词_广泛,SP_新凹槽款_转化_关键词_手动_出单词_广泛,meat cutting board,Targeting,0.96,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.0001127695014883225,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.96，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_基础款_转化_关键词_手动_出单词_广泛,SP_基础款_转化_关键词_手动_出单词_广泛,bamboo cutting board non toxic,搜索词,0.96,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.0001127695014883225,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.96，样本偏少，暂不适合做否定、暂停或大幅降价。
P3,False,9999,继续观察,低,0,SP_基础款_转化_关键词_手动_出单词_广泛,SP_基础款_转化_关键词_手动_出单词_广泛,bamboo cutting boards for kitchen,搜索词,0.96,0.0,0.0,inf,1.0,不足,低,中,0.0,0.0,0.0001127695014883225,低,影响层级 低；预估节省 $0.00；预估机会 0.00；花费占比 0.01%；数据充分性 不足；置信度 低。,数据充分性不足，暂不进入今日必做；置信度不足，不进入高优先级；影响金额不足，降级为待观察；花费低于最低阈值,点击 1 次、花费 $0.96，样本偏少，暂不适合做否定、暂停或大幅降价。
