execution_tier,is_today_action,action_rank,action_type,priority,priority_score,Campaign Name,Ad Group Name,diagnosis_object,diagnosis_level,Spend,Sales,Orders,ACOS,Clicks,data_sufficiency,confidence,operation_risk,estimated_savings,estimated_opportunity,spend_share,materiality_level,priority_reason,downgrade_reason,recommendation_reason
,False,,继续观察,低,0,SP_基础款_转化_自动_自动_紧密匹配-提降,基础款_SPAT_ALL_No,kitchen cutting boards,搜索词,1.35,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.35，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_costco_转化_关键词_手动_长尾词-词组,广告组 - 2024-07-17 15:24:56.726,large chopping board wood black,搜索词,1.35,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.35，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础套装_转化_关键词_手动_核心词-词组,广告组 - 2026-01-23 10:20:05.155,non plastic cutting boards for kitchen,搜索词,1.35,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.35，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_新凹槽款_转化_自动_自动_紧密-提降,广告组 - 2025-05-20 14:11:35.448,non slip cutting board,搜索词,1.35,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.35，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_新凹槽款_转化_自动_自动_紧密-提降,广告组 - 2025-05-20 14:11:35.448,non slip cutting boards for kitchen,搜索词,1.35,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.35，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_新凹槽款_转化_关键词_手动_出单词_词组,SP_新凹槽款_转化_关键词_手动_出单词_词组,plastic cutting board set,搜索词,1.35,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.35，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_新凹槽款_转化_自动_自动_紧密-提降,广告组 - 2025-05-20 14:11:35.448,safe cutting board,搜索词,1.35,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.35，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_新凹槽款_转化_自动_自动_紧密-提降,广告组 - 2025-05-20 14:11:35.448,safe cutting boards,搜索词,1.35,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.35，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_新凹槽款_转化_关键词_手动_出单词_词组,SP_新凹槽款_转化_关键词_手动_出单词_词组,small cutting board 9 x 6,搜索词,1.35,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.35，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础套装_转化_自动_自动_紧密匹配-提降,广告组 - 2025-07-18 16:29:48.730,wood bread board,搜索词,1.35,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.35，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_新凹槽款_转化_自动_自动_紧密-提降,广告组 - 2025-05-20 14:11:35.448,wood chopping board for meat,搜索词,1.35,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.35，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_costco木_引流_自动_自动_宽泛匹配-仅降,木色 自动,bamboo fibre cutting board,搜索词,1.34,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.34，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_新凹槽款_转化_关键词_手动_出单词_广泛,SP_新凹槽款_转化_关键词_手动_出单词_广泛,cutting boards large,搜索词,1.34,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.34，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_新凹槽款_转化_自动_自动_紧密-提降,广告组 - 2025-05-20 14:11:35.448,dishwasher safe wood cutting board,搜索词,1.34,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.34，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础套装_引流_关键词_手动_大词_词组,广告组 - 2025-07-18 18:15:13.946,non staining cutting boards,搜索词,1.34,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.34，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础款_转化_关键词_手动_出单词_词组,SP_基础款_转化_关键词_手动_出单词_词组,paderno composite wood fiber cutting board,搜索词,1.34,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.34，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础款_转化_自动product+ASINTarget2-updown,Ad group - 2026-02-12 15:48:18.643,"asin-expanded=""B0F1XTH5DQ""",Targeting,1.3399999999999999,0.0,0.0,inf,2.0,不足,低,中,0,0,0,,,,点击 2 次、花费 $1.34，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础款_引流_自动_自动_同类-提降,Ad group - 2026-02-19 21:37:20.376,b0008221bg,搜索词,1.33,0.0,0.0,inf,2.0,不足,低,中,0,0,0,,,,点击 2 次、花费 $1.33，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础款_引流_自动_自动_同类-提降,Ad group - 2026-02-19 21:37:20.376,wood fiber composite cutting boards,搜索词,1.33,0.0,0.0,inf,2.0,不足,低,中,0,0,0,,,,点击 2 次、花费 $1.33，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础套装_引流_商品_手动_所在类目,Ad Group - 2026-02-04 09:48:58.858,b0f12ss43q,搜索词,1.33,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.33，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_新凹槽款_转化_自动_自动_紧密-提降,广告组 - 2025-05-20 14:11:35.448,dishwasher safe cutting boards,搜索词,1.33,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.33，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_新凹槽款_转化_自动_自动_紧密-提降,广告组 - 2025-05-20 14:11:35.448,fiber cutting board,搜索词,1.33,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.33，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础款_转化_商品_手动_出单ASIN,SP_基础款_转化_商品_手动_出单ASIN,freshware cutting board,搜索词,1.33,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.33，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_costco_转化_关键词_手动_长尾词-词组,广告组 - 2024-07-17 15:24:56.726,gorilla grip durable cutting board set of 3,搜索词,1.33,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.33，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_costco木_引流_自动_自动_宽泛匹配-仅降,木色 自动,wood utensil set,搜索词,1.33,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.33，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_costco_转化_关键词_手动_长尾词-词组,广告组 - 2024-07-17 15:24:56.726,wooden chopping board,Targeting,1.32,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.32，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_costco黑_转化_自动_自动_紧密匹配-提降,黑色 自动,all clad,搜索词,1.32,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.32，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_costco黑_转化_自动_自动_紧密匹配-提降,黑色 自动,anti microbial cutting boards for kitchen,搜索词,1.32,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.32，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_costco黑_转化_自动_自动_紧密匹配-提降,黑色 自动,bamboo cutting board set of 3,搜索词,1.32,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.32，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_costco黑_转化_自动_自动_紧密匹配-提降,黑色 自动,best cutting boards for kitchen non toxic,搜索词,1.32,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.32，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_costco黑_转化_自动_自动_紧密匹配-提降,黑色 自动,best cutting boards for raw meat,搜索词,1.32,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.32，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_costco黑_转化_自动_自动_紧密匹配-提降,黑色 自动,black glasses drinking set,搜索词,1.32,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.32，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_costco黑_转化_自动_自动_紧密匹配-提降,黑色 自动,black plates and bowls set,搜索词,1.32,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.32，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_costco黑_转化_自动_自动_紧密匹配-提降,黑色 自动,chopping board made in canada,搜索词,1.32,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.32，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_costco黑_转化_自动_自动_紧密匹配-提降,黑色 自动,commercial cutting board,搜索词,1.32,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.32，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_costco黑_转化_自动_自动_紧密匹配-提降,黑色 自动,cutting board bamboo,搜索词,1.32,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.32，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础套装_引流_商品_手动_所在类目,Ad Group - 2026-02-04 09:48:58.858,cutting board composite,搜索词,1.32,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.32，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_costco黑_转化_自动_自动_紧密匹配-提降,黑色 自动,cutting boards without microplastics,搜索词,1.32,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.32，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_costco黑_转化_自动_自动_紧密匹配-提降,黑色 自动,healthy cutting board,搜索词,1.32,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.32，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_costco黑_转化_自动_自动_紧密匹配-提降,黑色 自动,ninja blender food processor,搜索词,1.32,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.32，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_costco黑_转化_自动_自动_紧密匹配-提降,黑色 自动,ninja knife set with sharpener,搜索词,1.32,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.32，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_costco黑_转化_自动_自动_紧密匹配-提降,黑色 自动,non toxic cutting board dishwasher safe,搜索词,1.32,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.32，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_costco黑_转化_自动_自动_紧密匹配-提降,黑色 自动,non toxic cutting board for meat,搜索词,1.32,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.32，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_costco黑_转化_自动_自动_紧密匹配-提降,黑色 自动,our place cookware,搜索词,1.32,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.32，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_costco黑_转化_自动_自动_紧密匹配-提降,黑色 自动,passoire de cuisine,搜索词,1.32,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.32，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_costco黑_转化_自动_自动_紧密匹配-提降,黑色 自动,sanitary cutting boards for kitchen,搜索词,1.32,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.32，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_costco黑_转化_自动_自动_紧密匹配-提降,黑色 自动,smooth cutting board,搜索词,1.32,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.32，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_costco黑_转化_自动_自动_紧密匹配-提降,黑色 自动,thin toaster,搜索词,1.32,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.32，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_costco黑_转化_自动_自动_紧密匹配-提降,黑色 自动,wood fiber composite cutting boards,搜索词,1.32,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.32，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_costco黑_转化_自动_自动_紧密匹配-提降,黑色 自动,wood tongs cooking,搜索词,1.32,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.32，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_costco_转化_关键词_手动_长尾词-词组,广告组 - 2024-07-17 15:24:56.726,wooden chopping board,搜索词,1.32,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.32，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_costco黑_转化_自动_自动_紧密匹配-提降,黑色 自动,wooden utensils for cooking non toxic,搜索词,1.32,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.32，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_新凹槽款_转化_关键词_手动_出单词_广泛,SP_新凹槽款_转化_关键词_手动_出单词_广泛,black 10x16 cutting board,搜索词,1.31,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.31，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_costco_转化_关键词_手动_长尾词-词组,广告组 - 2024-07-17 15:24:56.726,chopping board wood walnut,搜索词,1.31,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.31，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础套装_引流_关键词_手动_大词_词组,广告组 - 2025-07-18 18:15:13.946,black cutting board 16 x 14,搜索词,1.3,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.30，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础款_转化_自动_自动_紧密匹配-仅降,基础款_SPAT_ALL_No,bpa free cutting boards for kitchen,搜索词,1.3,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.30，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_新凹槽款_转化_自动_自动_紧密-仅降,广告组 - 2025-05-20 14:11:35.448,bpa free dishwasher safe cutting board,搜索词,1.3,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.30，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_新凹槽款_转化_自动_自动_紧密-仅降,广告组 - 2025-05-20 14:11:35.448,bread board,搜索词,1.3,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.30，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,新凹+三件套-auto079,Ad group - 2026-01-27 07:38:32.989,chopping board bamboo,搜索词,1.3,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.30，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_新凹槽款_转化_自动_自动_紧密-仅降,广告组 - 2025-05-20 14:11:35.448,chopping board wood,搜索词,1.3,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.30，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础套装_转化_自动_自动_紧密匹配,自动,cutting board set bpa free,搜索词,1.3,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.30，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础套装_转化_自动_自动_紧密匹配,自动,cutting board set dishwasher safe,搜索词,1.3,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.30，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础套装_引流_关键词_手动_大词_词组,广告组 - 2025-07-18 18:15:13.946,cutting board wood fiber ziller,搜索词,1.3,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.30，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础款_转化_自动_自动_紧密匹配-仅降,基础款_SPAT_ALL_No,cutting boards for kitchen wood,搜索词,1.3,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.30，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_costco黑_转化_自动_自动_紧密匹配-提降,黑色 自动,cutting boards professional,搜索词,1.3,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.30，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_新凹槽款_转化_自动_自动_紧密-仅降,广告组 - 2025-05-20 14:11:35.448,cutting boards with juice groove,搜索词,1.3,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.30，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_新凹槽款_转化_自动_自动_紧密-仅降,广告组 - 2025-05-20 14:11:35.448,dishwasher safe. chopping board,搜索词,1.3,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.30，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础套装_转化_自动_自动_紧密匹配,自动,kitchen,搜索词,1.3,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.30，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础套装_转化_自动_自动_紧密匹配,自动,kitchen cutting board wood,搜索词,1.3,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.30，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础套装_转化_自动_自动_紧密匹配,自动,knife set,搜索词,1.3,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.30，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础套装_转化_自动_自动_紧密匹配,自动,meat cutting board,搜索词,1.3,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.30，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础套装_转化_自动_自动_紧密匹配,自动,safe wood cutting board,搜索词,1.3,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.30，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础套装_转化_自动_自动_紧密匹配,自动,wood cutting board,搜索词,1.3,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.30，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础套装_转化_自动_自动_紧密匹配,自动,wood cutting board set,搜索词,1.3,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.30，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础套装_转化_自动_自动_紧密匹配,自动,wooden chopping board set,搜索词,1.3,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.30，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础套装_转化_自动_自动_紧密匹配,自动,wooden cutting boards,搜索词,1.3,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.30，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础套装_转化_自动_自动_紧密匹配,自动,high density non-porous wooden fiber chopping board,搜索词,1.28,0.0,0.0,inf,2.0,不足,低,中,0,0,0,,,,点击 2 次、花费 $1.28，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础套装_引流_商品_手动_所在类目,Ad Group - 2026-02-04 09:48:58.858,b0dg8rxmmj,搜索词,1.28,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.28，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_costco黑_转化_自动_自动_紧密匹配-提降,黑色 自动,brown tempered glass cutting boards set,搜索词,1.28,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.28，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_costco黑_转化_自动_自动_紧密匹配-提降,黑色 自动,cuillere en bois,搜索词,1.28,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.28，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_costco_转化_关键词_手动_长尾词-词组,广告组 - 2024-07-17 15:24:56.726,cutting boards for kitchen joseph,搜索词,1.28,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.28，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_costco黑_转化_自动_自动_紧密匹配-提降,黑色 自动,maple cutting board end grain sets,搜索词,1.28,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.28，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础套装_转化_关键词_手动_核心词-词组,广告组 - 2026-01-23 10:20:05.155,wooden cutting board,搜索词,1.28,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.28，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础款_转化_自动_自动_紧密匹配-提降,基础款_SPAT_ALL_No,bestcook cutting board,搜索词,1.27,0.0,0.0,inf,2.0,不足,低,中,0,0,0,,,,点击 2 次、花费 $1.27，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_新凹槽款_引流_关键词_手动_cutting board_提降,广告组 - 2025-09-16 09:30:03.389,no plastic cutting board,搜索词,1.27,31.59,1.0,0.04020259575815131,2.0,不足,低,中,0,0,0,,,,点击 2 次、花费 $1.27，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础套装_引流_关键词_手动_大词_词组,广告组 - 2025-07-18 18:15:13.946,17 inch long by 13 inch wide grey cutting board,搜索词,1.27,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.27，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础套装_转化_自动_自动_紧密匹配,自动,cutting board fruit,搜索词,1.27,35.14,1.0,0.03614114968696642,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.27，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_costco_转化_关键词_手动_出单词_词组,SP_costco_转化_关键词_手动_出单词_词组,dishwasher safe cutting board set,搜索词,1.27,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.27，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础套装_转化_自动_自动_紧密匹配,自动,high density wood cutting board,搜索词,1.27,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.27，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_costco黑_转化_自动_自动_紧密匹配-提降,黑色 自动,lightweight wood cutting board,搜索词,1.27,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.27，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_新凹槽款_转化_自动_自动_紧密-仅降,广告组 - 2025-05-20 14:11:35.448,non-slip chopping board,搜索词,1.27,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.27，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_新凹槽款_转化_关键词_手动_出单词_广泛,SP_新凹槽款_转化_关键词_手动_出单词_广泛,small cutting wood board,搜索词,1.27,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.27，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础套装_转化_关键词_手动_出单词_词组,SP_基础套装_转化_关键词_手动_出单词_词组,bpa free cutting board,Targeting,1.26,0.0,0.0,inf,2.0,不足,低,中,0,0,0,,,,点击 2 次、花费 $1.26，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_基础套装_转化_关键词_手动_出单词_词组,SP_基础套装_转化_关键词_手动_出单词_词组,bpa free cutting board,搜索词,1.26,0.0,0.0,inf,2.0,不足,低,中,0,0,0,,,,点击 2 次、花费 $1.26，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_costco_转化_关键词_手动_出单词_广泛,SP_costco_转化_关键词_手动_出单词_广泛,composite cutting board,搜索词,1.26,0.0,0.0,inf,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.26，样本偏少，暂不适合做否定、暂停或大幅降价。
,False,,继续观察,低,0,SP_新凹槽款_转化_自动_自动_紧密-提降,广告组 - 2025-05-20 14:11:35.448,cutting board non wood,搜索词,1.26,87.98,1.0,0.014321436690156853,1.0,不足,低,中,0,0,0,,,,点击 1 次、花费 $1.26，样本偏少，暂不适合做否定、暂停或大幅降价。
